,CHARTER,city,url,state,name,charter_id
342,0,Jacksonville,,IL,Elliott State Bank,1046
343,0,Quincy,www.tcbankmidwest.com,IL,Town & Country Bank Midwest,10460
344,0,Richmond,,IL,State Financial Bank,10461
345,0,Middletown,http://middletownstatebank.com,IL,Middletown State Bank,10463
346,0,Onarga,www.federatedbank.com,IL,Federated Bank,10464
347,0,Depue,,IL,Heritage Bank of Bureau County,10466
348,0,Gifford,www.giffordbank.com,IL,The Gifford State Bank,10467
349,0,Golden,,IL,Golden State Bank,10468
350,0,Hutsonville,,IL,Farmers & Merchants Bank of Hutsonville,10469
351,0,Litchfield,www.banktr.com,IL,Bank & Trust Company,1047
352,0,Camp Grove,www.campgrovestatebank.com,IL,Camp Grove State Bank,10471
353,0,Carlock,,IL,Farmers State Bank of Carlock,10472
354,0,Ipava,www.ipavastatebank.com,IL,Ipava State Bank,10473
355,0,Lena,http://www.csbnow.com,IL,Citizens State Bank,10474
356,0,Bartonville,,IL,Bartonville Bank,10475
357,0,Bloomington,,IL,Corn Belt Bank,10476
358,0,Mitchell,,IN,The Bank of Mitchell,10478
359,0,North Vernon,,IN,Union Bank and Trust Company,10479
360,0,Poland,,IN,Peoples State Bank of Clay County,10480
361,0,Etna Green,,IN,The Etna Bank,10482
362,0,New Ross,,IN,Farmers State Bank,10484
363,0,Scottsburg,,IN,The Scott County State Bank,10485
364,0,Elgin,www.elginstatebankia.com,IA,Elgin State Bank,10489
365,14437,Steeleville,www.bankatfnb.com,IL,First National Bank of Steeleville,1049
366,0,Fayette,,IA,State Bank of Fayette,10490
367,0,Coralville,,IA,Freedom Security Bank,10491
368,0,Iowa City,www.fmbankonline.com,IA,Farmers and Merchants Savings Bank,10492
369,0,Mount Vernon,www.mountvernonbank.com,IA,Mount Vernon Bank and Trust Company,10494
370,107,Ottumwa,,IA,"Norwest Bank Ottumwa, National Association",10495
371,0,Allison,,IA,State Bank of Allison,10496
372,0,Sac City,https://www.myisb.bank,IA,Iowa State Bank,10497
373,15524,Eldora,,IA,First National Bank of Eldora,10498
374,0,New Sharon,,IA,Taintor Savings Bank,10499
375,0,Cave City,www.bankofcavecity.com,AR,Bank of Cave City,105
376,14140,Winchester,,IL,Winchester National Bank,1050
377,0,Wever,www.fsbwever.com,IA,Farmers Savings Bank,10500
378,0,Bronson,,KS,The Bank of Bronson,10501
379,0,Goodland,,KS,BANKWEST OF KANSAS,10502
380,0,Ness City,http://www.fsbnesscity.com,KS,The First State Bank,10503
381,0,Ottawa,http://www.MyKansasStateBank.com,KS,The Kansas State Bank,10505
382,0,Sylvan Grove,,KS,Thunder Bank,10506
383,0,Dexter,,KS,"Farmers State Bank of Dexter, Kansas",10507
384,0,Fredonia,,KS,The State Bank of Kansas,10508
385,0,Hartford,,KY,Citizens Bank,1051
386,0,Madison,,KS,Madison Bank,10510
387,0,Kansas City,,KS,The Turner State Bank,10511
388,0,Greensburg,,KY,Deposit Bank & Trust Co.,10512
389,0,Louisville,,KY,"PNC Bank, Kentucky, Inc.",10513
390,0,Middleburg,,KY,"Farmers Deposit Bank of Middleburg, Inc.",10514
391,0,Scottsville,,KY,"Kentucky State Bank of Scottsville, Kentucky",10515
392,0,Maysville,,KY,Community First Bank,10518
393,0,Louisville,,KY,First Kentucky Trust Company,1052
394,0,Morehead,www.tcbanytime.com,KY,The Citizens Bank,10520
395,0,Verona,,KY,"Star Bank, Northern Kentucky",10521
396,0,Warsaw,,KY,Community First Bank of Kentucky,10522
397,0,Crowley,https://www.bankofcommerceandtrust.com,LA,Bank of Commerce & Trust Co.,10523
398,0,Dubach,,LA,Dubach State Bank,10524
399,0,Franklin,,LA,The St. Mary Bank and Trust Company,10525
400,0,Leesville,,LA,The Vernon Bank,10526
401,0,Monroe,,LA,Central Bank,10527
402,0,Natchitoches,www.exchange-bank.com,LA,"Exchange Bank and Trust Company, Natchitoches, Louisiana",10528
403,0,Winnsboro,cpbonline.com,LA,Citizens Progressive Bank,10531
404,0,Jonesville,www.clbbank.com,LA,CLB The Community Bank,10532
405,0,Winnsboro,WWW.WINNSBOROBANK.COM,LA,Winnsboro State Bank & Trust Company,10533
406,0,Deridder,,LA,City Savings Bank & Trust Company,10534
407,23947,Hyannis,,MA,"Cape Cod Bank and Trust, National Association",10538
408,0,Springfield,,MA,Shawmut First Bank and Trust Company,10540
409,0,Springfield,,MA,BayBank Valley Trust Company,10541
410,0,Taunton,,MA,Bristol County Trust Company,10543
411,21757,Newton,,MA,"University Bank, National Association",10544
412,0,Caro,,MI,"The Peoples State Bank of Caro, Michigan",10547
413,15508,L'Anse,,MI,Commercial National Bank of L'Anse,10548
414,0,Camdenton,,MO,Camden County Bank,1055
415,0,Bad Axe,,MI,First of America Bank - Thumb Area,10550
416,0,Carson City,,MI,The State Bank of Carson City,10551
417,0,Merrill,,MI,The Farmers and Merchants State Bank of Merrill,10553
418,0,St. Johns,,MI,Old Kent Bank of St. Johns,10554
419,0,South Range,,MI,North Country Bank,10556
420,0,Zeeland,,MI,FMB-First Michigan Bank,10558
421,0,Clearbrook,,MN,First State Bank of Clearbrook,10559
422,0,Glasgow,,MO,Glasgow Savings Bank,1056
423,0,Hartland,www.arcadian.bank,MN,Arcadian Bank,10561
424,0,Hector,,MN,Rural American Bank - Hector/Fairfax,10562
425,0,Jasper,,MN,Jasper State Bank,10563
426,0,Lakefield,,MN,First State Bank of Lakefield,10564
427,0,London,,MN,London State Bank,10565
428,0,Madelia,,MN,"Farmers State Bank of Madelia, Incorporated",10566
429,0,New London,www.umbnl.com,MN,United Minnesota Bank,10567
430,717428,Ogema,,MN,"Community Development Bank, FSB",10568
431,20588,White Bear Lake,,MN,"First Bank White Bear Lake, National Association",10569
432,0,Lebanon,,MO,Central Bank,1057
433,0,Moorhead,,MN,American Bank Moorhead,10570
434,0,Alpha,famstatebankofalpha.com,MN,Farmers and Merchants State Bank of Alpha,10571
435,22514,Wayzata,,MN,"First Bank Anoka, National Association",10572
436,0,Courtland,,MN,Courtland State Bank,10573
437,0,Crookston,,MN,First American Bank of Crookston,10574
438,0,Hardwick,,MN,Hardwick State Bank,10575
439,0,Harmony,http://www.firstsoutheastbank.com,MN,First Southeast Bank,10576
440,23214,Rochester,,MN,"Marquette Bank Rochester, National Association",10577
441,0,Wood Lake,,MN,First Independent Bank of Wood Lake,10578
442,0,Goodhue,,MN,Goodhue State Bank,10579
443,0,Lemay,www.midwestbankcentre.com,MO,Midwest BankCentre,1058
444,0,Madison,,MN,United Prairie Bank - Madison,10580
445,0,Shorewood,,MN,Beacon Bank,10581
446,0,Tyler,,MN,"Citizens State Bank of Tyler, Incorporated",10582
447,0,Starkville,,MS,Peoples Bank,10584
448,0,Taylorsville,,MS,Smith County Bank,10585
449,0,Holly Springs,,MS,First State Bank,10588
450,0,Iuka,,MS,Iuka Guaranty Bank,10589
451,0,Richmond Heights,,MO,Commerce Bank of Richmond Heights,1059
452,0,Olive Branch,,MS,Bank of Olive Branch,10590
453,0,Sardis,,MS,Bank of Sardis,10591
454,0,Meadville,www.bankoffranklin.com,MS,Bank of Franklin,10594
455,0,Butler,www.communityfirstbank.net,MO,Community First Bank,10595
456,0,Orrick,www.bankoforrick.com,MO,TBO Bank,10597
457,0,St. Joseph,,MO,"Farmers State Bank, St. Joseph, Missouri",10599
458,0,Marshall,www.woodhuston.com,MO,Wood & Huston Bank,1060
459,0,Ellington,,MO,Sun Security Bank of America,10600
460,0,Grant City,,MO,Farmers Bank of Grant City/Sheridan,10601
461,0,Urbana,,MO,The Bank of Urbana,10606
462,0,Harwood,,MO,Bank of Harwood,10607
463,0,Mineral Point,www.unicobank.com,MO,UNICO Bank,10608
464,0,Jackson,,MO,Cape County Bank,10609
465,23783,Saint Louis,,MO,Mercantile Bank of St. Louis National Association,1061
466,0,Keytesville,,MO,Bank of Keytesville,10610
467,0,Cameron,,MO,Horizon State Bank,10611
468,0,Paris,,MO,United Missouri Bank of Paris,10612
469,0,Slater,,MO,State Bank of Slater,10613
470,0,Buckner,,MO,First State Bank of Missouri,10616
471,0,Bethany,btcbank.bank,MO,BTC Bank,10618
472,0,Jefferson City,WWW.HAWTHORNBANK.COM,MO,Hawthorn Bank,10619
473,16948,Moberly,,MO,"Commerce Bank of Moberly, National Association",1062
474,0,Scott City,,MO,Security Bank and Trust Company,10620
475,0,Gideon,,MO,First Commercial Bank,10621
476,0,Concordia,http://www.gostatebank.com,MO,State Bank of Missouri,10623
477,0,Linneus,,MO,Linn County State Bank,10625
478,0,New Cambria,www.banknewcambria.com,MO,Bank of New Cambria,10626
479,0,Rothville,mypfbank.com,MO,Preferred Bank,10628
480,0,Steele,,MO,Bank Star of the BootHeel,10629
481,0,Northwoods,,MO,Normandy Bank,1063
482,0,Arnold,,NE,Arnold State Bank,10631
483,0,Burchard,,NE,State Bank of Burchard,10632
484,0,Omaha,,NE,Bank of Millard,10633
485,0,Lincoln,www.pinnbank.com,NE,Pinnacle Bank,10634
486,0,Steinauer,www.bankofsteinauer.com,NE,The Bank of Steinauer,10635
487,0,Blue Hill,,NE,The Commercial Bank,10636
488,0,Cambridge,http://www.firstcentral.com,NE,First Central Bank,10637
489,0,Gothenburg,www.flatwater.bank,NE,Flatwater Bank,10639
490,0,Hay Springs,,NE,Northwestern State Bank,10640
491,0,Eagle,WWW.BANKRIVSERSTONE.COM,NE,Riverstone Bank,10641
492,0,Ord,,NE,United Nebraska Bank,10642
493,0,Omaha,www.dundeebank.com,NE,Dundee Bank,10643
494,0,Odell,,NE,State Bank of Odell,10644
495,0,Wallace,,NE,Citizens Security Bank,10645
496,23415,Alliance,,NE,Community First National Bank,10646
497,0,Elmwood,www.aebank.com,NE,American Exchange Bank,10647
498,0,Sedalia,,MO,Mercantile Bank of West Central Missouri,1065
499,0,Louisville,,NE,Home State Bank,10650
500,0,Ewing,,NE,Farmers State Bank,10652
501,0,Murray,,NE,The Murray State Bank,10653
502,0,Huron,,OH,The Firelands Community Bank,10655
503,0,Clyde,,OH,The Clyde Savings Bank Company,10656
504,0,Cleveland,,OH,The Continental Bank,10657
505,0,Lodi,,OH,The Medina County Bank,10659
506,0,St. Louis,,MO,The Baden Bank of St. Louis,1066
507,0,Celina,,OH,Community First Bank & Trust,10660
508,0,Union City,,OH,The Farmers State Bank of Union City,10661
509,0,Andover,www.andover.bank,OH,The Andover Bank,10663
510,0,Columbus,,OH,Society Bank,10665
511,0,Jackson,,OH,Oak Hill Banks,10666
512,0,Bixby,www.mabreybank.com,OK,Mabrey Bank,10667
513,0,Tryon,,OK,Farmers & Merchants Bank,10668
514,14393,Claremore,,OK,"Bank of Oklahoma, Claremore",10669
515,0,Hazelwood,,MO,Bremen Bank and Trust Company,1067
516,0,Jenks,,OK,"Bank of Commerce, Jenks, Oklahoma",10670
517,0,Skiatook,www.exb-ok.com,OK,The Exchange Bank,10672
518,0,Fairview,,OK,"Fairview State Bank of Fairview, Okla.",10673
519,0,Hydro,http://www.bankofhydro.com,OK,Bank of Hydro,10674
520,0,Wetumka,,OK,"The Bank of Commerce, Wetumka, Oklahoma",10675
521,0,Hobart,,OK,Home State Bank,10676
522,0,Jonestown,www.jbt.bank,PA,"Jonestown Bank and Trust Company, of Jonestown, Pennsylvania",10677
523,0,Muncy,,PA,The Muncy Bank and Trust Company,10678
524,0,Des Peres,www.cassbank.com,MO,Cass Commercial Bank,1068
525,0,St. Marys,,PA,First Laurel Bank,10680
526,0,Shamokin,,PA,"The Guarantee Trust and Safe Deposit Company of Shamokin, Pa.",10681
527,0,Somerset,,PA,The County Trust Company,10682
528,0,Mifflinburg,www.mbtc.com,PA,Mifflinburg Bank and Trust Company,10685
529,0,Scottdale,,PA,The Scottdale Bank & Trust Company,10688
530,0,Clayton,,MO,Union Planters Bank of Missouri,1069
531,17841,Milan,,TN,First American National Bank of Milan,10691
532,0,Hohenwald,,TN,Hohenwald Bank & Trust Co.,10692
533,0,Dayton,,TN,SimplyBank.,10693
534,0,Whiteville,,TN,The Whiteville Bank,10694
535,0,Athens,,TN,City & County Bank of McMinn County,10695
536,0,Benton,,TN,Benton Banking Company,10696
537,0,Brownsville,,TN,Union Planters Bank of the Tennessee Delta,10698
538,0,Coalmont,,TN,Coalmont Savings Bank,10699
539,0,Clarendon,,AR,The Merchants & Planters Bank,107
540,0,St. Louis,,MO,Central West End Bank,1070
541,0,Beeville,,TX,State Bank & Trust Company,10701
542,0,Abilene,www.avana.bank,TX,Avana Bank,10704
543,0,Navasota,,TX,The Security State Bank,10707
544,0,Yoakum,www.crbanktx.com,TX,Crossroads Bank,10709
545,0,Saint Louis,,MO,Jefferson Bank and Trust Company,1071
546,0,Marble Falls,,TX,First Interstate Bank of Marble Falls,10710
547,0,Waxahachie,,TX,Waxahachie Bank and Trust Company,10711
548,0,Bertram,,TX,Farmers State Bank,10712
549,0,East Bernard,,TX,Union State Bank,10713
550,0,Rising Star,,TX,First State Bank of Rising Star,10714
551,0,Wallis,,TX,Wallis State Bank,10715
552,0,Cooper,,TX,The Enloe State Bank,10716
553,0,Hallettsville,www.psbhallettsville.com,TX,Peoples State Bank of Hallettsville,10719
554,0,St. Louis,,MO,Jefferson-Gravois Bank of St. Louis,1072
555,18032,Haysi,,VA,"Dominion Bank of the Cumberlands, National Association",10725
556,0,Poquoson,,VA,First Virginia Bank of the Peninsula,10728
557,0,Vienna,,VA,United Virginia Bank of Fairfax,10729
558,0,St. Louis,www.lindellbank.com,MO,Lindell Bank & Trust Company,1073
559,0,Rose Hill,,VA,The Peoples Bank,10730
560,0,Front Royal,,VA,Bank of Virginia-Warren,10731
561,0,Roanoke,,VA,Mountain Trust Bank,10732
562,0,South Boston,,VA,United Virginia Bank/Citizens of South Boston,10733
563,0,Auburndale,,WI,Pioneer Bank,10734
564,0,Darien,,WI,First Bank Southeast of Darien,10735
565,0,Poplar,,WI,Poplar State Bank,10736
566,0,Sullivan,,WI,F&M Bank of Sullivan,10737
567,0,Rhinelander,,WI,Northwoods State Bank,10738
568,0,Fox Lake,,WI,State Bank of Fox Lake,10739
569,16944,St. Louis,,MO,"Commerce Bank of St. Louis, National Association",1074
570,0,Gays Mills,,WI,Royal Bank,10740
571,0,Independence,www.independencestatebank.com,WI,Independence State Bank,10741
572,0,Waunakee,,WI,Bank of Waunakee,10744
573,0,New York City,,NY,The Franklin Savings Bank in the City of N. Y.,10752
574,0,Saint Louis,,MO,Commerce Bank of Mound City,1077
575,0,Saint Louis,,MO,Allegiant Bank,1078
576,0,Yreka,,CA,Scott Valley Bank,10781
577,0,San Francisco,,CA,The Hibernia Bank,10783
578,0,Carthage,,IL,Farmers State Bank of Ferris,10787
579,0,Oglesby,http://www.illinistatebank.com,IL,Illini State Bank,10788
580,0,St. Louis,,MO,Northwestern Bank and Trust Company,1079
581,0,Toluca,,IL,Alpha Community Bank,10790
582,0,Winslow,www.cbcommunitybank.com,IL,Community Bank,10791
583,0,Mounds,,IL,The First State Bank of Mounds,10792
584,0,River Forest,,IL,River Forest State Bank and Trust Company,10793
585,0,Riverdale,,IL,Riverdale Bank,10795
586,0,Yorkville,,IL,The Bank of Yorkville,10797
587,14390,Highland Park,,IL,"NBD Highland Park Bank, National Association",10798
588,0,Campbell Hill,www.fsbch.com,IL,First State Bank of Campbell Hill,10799
589,0,Fayetteville,,AR,Chambers Bank of North Arkansas,108
590,0,Saint Louis,,MO,Southern Commercial Bank,1080
591,0,Dalton City,,IL,The Hight State Bank,10801
592,0,Danforth,,IL,Farmers State Bank of Danforth,10802
593,0,Dewey,www.deweybank.com,IL,Dewey Bank,10803
594,0,Du Quoin,www.duquoinstatebank.com,IL,Du Quoin State Bank,10804
595,0,Dwight,,IL,Bank of Dwight,10805
596,0,Malden,,IL,Malden State Bank,10807
597,0,Van Orin,http://vanorinbank.com,IL,First State Bank of Van Orin,10809
598,0,Saint Louis,,MO,"Southwest Bank, An M&I Bank",1081
599,0,Elkville,,IL,Elkville State Bank,10810
600,0,Emington,,IL,The Taylor State Bank,10811
601,0,Ewing,,IL,Ewing State Bank,10812
602,0,Frankfort,,IL,Harris Bank Frankfort,10814
603,18743,Genoa,,IL,Citizens First National Bank of Genoa,10815
604,0,Grand Chain,www.grandriverscommunitybank.com,IL,Grand Rivers Community Bank,10816
605,0,Gridley,,IL,"AMCORE Bank, Gridley",10817
606,0,Hillsdale,,IL,Old Farmers & Merchants State Bank,10818
607,0,Hinckley,,IL,Hinckley State Bank,10819
608,0,Industry,www.statebankofindustry.com,IL,State Bank of Industry,10820
609,0,Louisville,www.claycobank.com,IL,Clay County State Bank,10821
610,0,South Holland,,IL,South Holland Trust & Savings Bank,10824
611,0,Speer,,IL,State Bank of Speer,10825
612,0,Carbondale,,IL,The Bank of Carbondale,10828
613,0,Virginia,https://www.petefishskiles.com,IL,"Petefish, Skiles & Co.",10829
614,0,St. Louis,,MO,Commerce Bank of Tower Grove,1083
615,0,Watseka,www.ftsbank.com,IL,"The First Trust and Savings Bank of Watseka, Illinois",10831
616,0,Mansfield,,IL,Peoples State Bank of Mansfield,10834
617,0,Mount Erie,,IL,Mt. Erie State Bank,10835
618,0,Mount Zion,,IL,Mt. Zion State Bank,10836
619,0,Campus,www.campustatebank.com,IL,Campus State Bank,10840
620,0,Cave In Rock,,IL,Hardin County State Bank,10841
621,0,Champaign,,IL,Main Street Bank & Trust,10842
622,0,Chatsworth,www.bankatcbc.com,IL,Citizens Bank of Chatsworth,10843
623,14479,Chester,www.bvnb.com,IL,Buena Vista National Bank,10844
624,0,Clay City,www.claycitybanking.bank,IL,The Clay City Banking Co.,10845
625,0,Avon,www.tompkinsstatebank.com,IL,Tompkins State Bank,10849
626,21073,Clayton,,MO,Mercantile Bank National Association,1085
627,0,Benson,,IL,Farmers State Bank of Benson,10850
628,0,Bloomington,,IL,"Bank One, Bloomington-Normal",10851
629,0,Bloomington,,IL,Magna Bank of McLean County,10852
630,0,Ashland,www.westcentralbank.com,IL,West Central Bank,10853
631,0,Bement,www.bankbement.com,IL,State Bank of Bement,10855
632,0,Brimfield,,IL,Brimfield Bank,10856
633,0,Buffalo Prairie,,IL,Buffalo Prairie State Bank,10857
634,0,Oneida,www.andersonstatebank.com,IL,Anderson State Bank,10858
635,0,Versailles,bankov.com,MO,The Bank of Versailles,1086
636,0,Pinckneyville,www.murphywall.com,IL,Murphy-Wall State Bank and Trust Company,10860
637,0,Pleasant Hill,,IL,Citizens State Bank of Pleasant Hill,10861
638,0,Red Bud,,IL,First Bank,10862
639,0,Chicago,,IL,First American Bank,10864
640,0,Oquawka,,IL,Midwest Bank of Oquawka,10866
641,0,Jacksonville,,IL,Premier Bank of Jacksonville,10868
642,0,Washington,,MO,Mercantile Bank of Franklin County,1087
643,0,Albers,,IL,Peoples Bank of Albers,10870
644,0,Beecher City,www.fsbbc.com,IL,First State Bank of Beecher City,10871
645,0,Chesterfield,,IL,Chesterfield State Bank,10872
646,0,Williamsfield,,IL,Laura State Bank,10874
647,0,Monmouth,,IL,Marquette Bank Monmouth,10875
648,0,Osco,,IL,State Bank of Osco,10877
649,0,Waterman,www.watermanbank.com,IL,Waterman Bank,10878
650,0,Minier,,IL,First Farmers State Bank,10879
651,0,Webster Groves,,MO,Boatmen's Bank of Webster Groves,1088
652,0,Annawan,,IL,The State Bank of Annawan,10880
653,0,Kankakee,,IL,Centrue Bank,10881
654,16249,South Chicago Heights,,IL,Grand National Bank,10882
655,0,Bluffs,www.bankofbluffs.com,IL,Bank of Bluffs,10883
656,0,Chestnut,,IL,Bank of Chestnut,10885
657,0,Eldorado,www.legencebank.com,IL,Legence Bank,10886
658,0,New Baden,,IL,First County Bank,10887
659,0,Peotone,,IL,Peotone Bank and Trust Company,10888
660,0,Sheffield,,IL,"Farmers' State Bank of Sheffield, Ill.",10889
661,24580,Indianola,,MS,"Community Bank, Indianola, National Association",1089
662,0,Wheeling,,IL,Wheeling Trust and Savings Bank,10891
663,0,Highland,,IL,American Bank of Illinois in Highland,10892
664,0,Calmar,,IA,Security State Bank,10893
665,24328,Moville,,IA,Western Bank & Trust National Association,10894
666,16324,Des Moines,,IA,"Firstar Bank Iowa, National Association",10895
667,0,Douds,,IA,Farmers and Traders Savings Bank,10896
668,0,Dumont,,IA,State Bank of Dumont,10897
669,0,Garnavillo,,IA,The Garnavillo Savings Bank,10898
670,0,Grand Mound,,IA,Union Savings Bank,10899
671,0,Horatio,www.horatiostatebank.com,AR,Horatio State Bank,109
672,0,Escanaba,http://www.upstatebank.net,MI,Upper Peninsula State Bank,1090
673,0,Kalona,,IA,Boatmen's Bank of Kalona,10900
674,0,Ossian,,IA,The Ossian State Bank,10901
675,0,State Center,www.centralstatebankia.com,IA,Central State Bank,10903
676,0,Marshalltown,,IA,F&M Bank-Iowa Central,10904
677,0,Baldwin City,https://www.baldwinstatebank.com,KS,The Baldwin State Bank,10906
678,0,Beloit,www.guarantystate.com,KS,Guaranty State Bank and Trust Company,10907
679,0,De Soto,,KS,Great American Bank,10908
680,0,Ewen,,MI,The State Bank of Ewen,1091
681,22705,Wichita,,KS,"Commerce Bank, National Association",10911
682,0,Independence,,KS,Citadel Bank of Independence,10912
683,0,Parsons,,KS,The State Bank of Parsons,10914
684,0,Overland Park,,KS,Stanley Bank,10916
685,0,Ulysses,www.gcbks.bank,KS,Grant County Bank,10918
686,0,Bern,Statebankofbern.com,KS,The State Bank of Bern,10919
687,0,Gladstone,http://baybank.us,MI,Baybank,1092
688,0,Dodge City,www.fidelitybankdc.com,KS,The Fidelity State Bank and Trust Company,10920
689,0,Emporia,,KS,Admire Bank,10922
690,0,Minneola,,KS,"The Peoples State Bank, of Minneola, Kansas",10923
691,0,Sabetha,,KS,The Morrill State Bank & Trust Co.,10924
692,0,Plainville,,KS,Midwest Community Bank,10925
693,24094,Overland Park,,KS,"Firstar Bank,  National Association",10927
694,0,Iron River,www.theminersstatebank.com,MI,The Miners State Bank,10928
695,14452,Iron Mountain,,MI,"First of America Bank-Iron Mountain, National Association",1093
696,0,Hamtramck,,MI,Security Bank of Commerce,10934
697,0,Bad Axe,,MI,Signature Bank,10936
698,0,Big Rapids,,MI,Old Kent Bank of Big Rapids,10938
699,0,Holland,,MI,Old Kent Bank of Holland,10939
700,0,Menominee,,MI,First of America Bank-Menominee,1094
701,0,Saline,,MI,The Citizens Bank of Saline,10941
702,0,Stambaugh,,MI,First of America Bank-Iron County,10942
703,0,Ludington,,MI,Old Kent Bank of Ludington,10943
704,0,Middleville,,MI,Farmers State Bank of Middleville,10945
705,0,Hart,,MI,FMB-Oceana Bank,10948
706,0,Sault Sainte Marie,www.centralsavingsbank.com,MI,Central Savings Bank,1095
707,0,Blue Earth,,MN,Blue Earth State Bank,10952
708,15718,Caledonia,,MN,"MERCHANTS BANK, NATIONAL ASSOCIATION",10953
709,0,Grand Rapids,,MN,American Bank of the North,10954
710,0,Conger,,MN,State Bank of Conger (Incorporated),10955
711,0,Sandstone,http://www.northviewbank.com,MN,Northview Bank,10956
712,0,Hayfield,,MN,Citizens State Bank of Hayfield,10957
713,0,Mountain Lake,www.unitedprairiebank.com,MN,United Prairie Bank,10958
714,0,Sault Ste. Marie,,MI,FMB-Sault Bank,1096
715,0,Janesville,http://www.janesvillestatebank.com,MN,Janesville State Bank,10960
716,0,Renville,,MN,First Security Bank - Renville,10961
717,0,Grand Rapids,http://www.grsb.bank,MN,Grand Rapids State Bank,10962
718,21127,Worthington,,MN,"Norwest Bank Worthington, National Association",10963
719,0,New London,www.lakeregion.com,MN,Lake Region Bank,10965
720,22981,Onamia,,MN,Woodlands National Bank,10966
721,24356,Preston,www.fmcommunity.com,MN,"F & M Community Bank, National Association",10967
722,0,Randall,www.randallstatebank.com,MN,Randall State Bank,10969
723,0,Cannon Falls,,MN,Marquette Bank Cannon Falls,1097
724,0,Round Lake,,MN,Farmers State Bank of Round Lake,10970
725,0,Karlstad,www.primesecurity.com,MN,Prime Security Bank,10971
726,0,Twin Lakes,,MN,Twin Lakes State Bank,10972
727,0,Lake City,www.alliancebanks.com,MN,Alliance Bank,10973
728,0,La Salle,,MN,State Bank of La Salle (Incorporated),10974
729,0,Mound,,MN,Marquette Bank Mound,10975
730,20448,Litchfield,www.centernationalbank.com,MN,Center National Bank,10976
731,0,Littlefork,,MN,State Bank of Littlefork,10977
732,21939,Excelsior,,MN,"The Bank Excelsior, National Association",10979
733,0,Chatfield,www.rootriverstatebank.com,MN,Root River State Bank,1098
734,0,Caledonia,https://www.esbbanking.com,MN,ESB Bank,10980
735,0,Hammond,,MN,Security State Bank of Hammond,10981
736,0,Oklee,www.ssboklee.com,MN,Security State Bank of Oklee,10982
737,0,Albert Lea,http://www.securitybankmn.com,MN,Security Bank Minnesota,10984
738,0,Almelund,,MN,Town and Country Bank of Almelund,10985
739,0,Lake Benton,,MN,First Security Bank - Lake Benton,10986
740,0,Cambridge,,MN,Cambridge State Bank,10987
741,15576,Saint Cloud,www.stearnsbank.com,MN,Stearns Bank National Association,10988
742,0,Annandale,www.lakecentralbank.com,MN,Lake Central Bank,10989
743,0,Clinton,,MN,Clinton State Bank,1099
744,0,Bigfork,www.fsbbigfork.com,MN,First State Bank of Bigfork,10991
745,0,Windom,,MN,Bank Midwest of Cottonwood County,10992
746,0,Brooten,www.bvsb.bank,MN,Bonanza Valley State Bank,10993
747,0,Chokio,,MN,Chokio State Bank,10995
748,0,Duluth,,MN,North Shore State Bank,10996
749,0,Fulda,,MN,Citizens State Bank of Fulda,10997
750,0,Waseca,mybankfm.com,MN,FM Bank,10998
751,0,Lafayette,,MN,Citizens State Bank of Lafayette,10999
752,0,Little Rock,http://www.ozk.com,AR,Bank OZK,110
753,0,Plainview,www.peoplesstatebank.com,MN,Peoples State Bank of Plainview,1100
754,0,Osage Beach,,MO,Central Bank of Lake of the Ozarks,11000
755,0,Lockwood,,MO,Boatmen's Bank of Lockwood,11001
756,0,Osceola,https://www.sccsbank.com,MO,St. Clair County State Bank,11002
757,0,Bolivar,http://www.lime.bank,MO,Limebank,11003
758,0,Hornersville,,MO,First Security State Bank of Dunklin County,11005
759,0,Rushville,,MO,Rushville State Bank,11006
760,0,Bucklin,,MO,"Bucklin State Bank of Bucklin, Missouri",11008
761,0,Kahoka,,MO,Allegiant State Bank,11010
762,0,St. Joseph,,MO,The Bank of St. Joseph,11011
763,0,Broadus,,MT,Powder River Bank,11012
764,0,Shelby,www.fsbshelby.com,MT,The First State Bank of Shelby,11013
765,0,Poplar,,MT,Traders State Bank of Poplar Montana,11014
766,0,Thompson Falls,,MT,First State Bank,11016
767,0,Plentywood,,MT,"Security State Bank, Plentywood, Montana",11019
768,0,Franklin,,NE,Franklin State Bank,11023
769,0,Oconto,,NE,The Farmers Bank,11024
770,0,Thedford,,NE,The Abbott Bank,11025
771,0,Trenton,,NE,State Bank of Trenton,11026
772,0,Grant City,,MO,"Citizens Bank of Grant City, Missouri",11027
773,0,Blair,,NE,"Blair Bank, Inc.",11028
774,0,Humboldt,,NE,Home State Bank and Trust Company,11029
775,0,Wykoff,,MN,Security State Bank of Wykoff,1103
776,0,North Platte,,NE,"United Nebraska Bank, North Platte",11030
777,0,Bedminster,www.pgbank.com,NJ,Peapack Private Bank & Trust,11035
778,0,Cinnaminson Township,,NJ,Garden State Bank,11037
779,0,Vineland,,NJ,The Tradesmens Bank and Trust Company of Vineland,11038
780,15540,Anaconda,,MT,"Norwest Bank Anaconda-Butte, National Association",1104
781,18224,Wildwood,,NJ,Midlantic National Bank/Union Trust,11046
782,0,Billings,www.firstinterstatebank.com,MT,First Interstate Bank,1105
783,0,Newburgh,,NY,The Columbus Trust Company,11051
784,0,Waddington,,NY,The Waddington Bank,11055
