charter_id,assets,deposits,year,month
15230,6002702,3321497,2024,9
15234,4920242,189209,2024,9
15240,604,604,2024,9
15248,74071479,9512953,2024,9
15263,659900,397499,2024,9
15265,6266975,1679344,2024,9
15296,1293514,578724,2024,9
15297,9836372,3639047,2024,9
15304,29386025,9663738,2024,9
15307,148454059,13464135,2024,9
15317,348621307,84101078,2024,9
15324,23865358,2202328,2024,9
15327,83110242,3633488,2024,9
15328,122457324,32295863,2024,9
15358,312136840,52532245,2024,9
15370,8332842,765853,2024,9
15375,21309040,11139859,2024,9
15377,27045714,1198075,2024,9
15386,34385927,22148759,2024,9
15393,68473894,43797398,2024,9
15394,499903009,21493337,2024,9
15426,74215211,4269452,2024,9
15433,15339486,6462555,2024,9
15438,57567084,3843237,2024,9
15451,9733314,5083471,2024,9
15454,288192,266811,2024,9
15459,7819615,1335754,2024,9
15467,166568952,27650773,2024,9
15483,236125437,13193569,2024,9
15513,6505098,797693,2024,9
15516,53967959,10136946,2024,9
15522,3837805,296568,2024,9
15523,224747878,26574751,2024,9
15532,29793780,18150326,2024,9
15536,10125158,5031096,2024,9
15539,149771408,18640563,2024,9
15563,81329085,42871363,2024,9
15565,4150367,1731405,2024,9
15588,922074,724954,2024,9
15589,16976979,8908040,2024,9
15591,14556867,8002372,2024,9
15602,117629195,24551826,2024,9
15614,1777098,701918,2024,9
15616,1692274,319057,2024,9
15618,12263097,1363385,2024,9
15619,370967035,41383962,2024,9
15650,199803826,32322722,2024,9
15652,8516114,2575062,2024,9
15659,88487899,6170131,2024,9
15669,231650885,124657338,2024,9
15672,787112156,29087413,2024,9
15673,1916983,1308938,2024,9
15732,3509573656,215897844,2024,9
15741,410037104,43844492,2024,9
15752,2535071,1255925,2024,9
15757,1129904,634481,2024,9
15766,1510878987,159655461,2024,9
15779,2874628,86005,2024,9
15784,18403471,5057803,2024,9
15788,34471012,7012868,2024,9
15790,25070832,2895004,2024,9
15797,5595117,3190334,2024,9
15815,78408573,23237137,2024,9
15817,1049915,341543,2024,9
15847,6842975,3499072,2024,9
15848,17760471,7573929,2024,9
15874,24654410,3017625,2024,9
15882,508126802,106408896,2024,9
15928,3253865,454147,2024,9
15935,11185836,2623139,2024,9
15938,5177001,1614883,2024,9
16009,200630342,40414380,2024,9
16011,24620950,18621568,2024,9
16014,3153565,504606,2024,9
16016,5924687,1168268,2024,9
16030,230949231,14682261,2024,9
16042,83304350,19783064,2024,9
16061,6722221,669082,2024,9
16063,35557846,3194496,2024,9
16065,33375454,22129528,2024,9
16067,36400582,26828689,2024,9
16085,2943170,1777018,2024,9
16096,139775318,32594584,2024,9
16113,153400044,27752599,2024,9
16126,532858,132320,2024,9
16168,232398424,29918968,2024,9
16174,90977363,18260691,2024,9
16176,29016636,14720494,2024,9
16178,90364393,9169474,2024,9
16190,23404648,3311773,2024,9
16207,38739508,5507447,2024,9
16209,9718458,4445317,2024,9
16213,145146170,19437056,2024,9
16218,185769596,17839769,2024,9
16236,30107140,2853482,2024,9
16248,50682578,12068926,2024,9
16256,1066569,419022,2024,9
16264,19259399,2451305,2024,9
16268,33995301,8950256,2024,9
16271,13088324,9803049,2024,9
16278,5115951,853422,2024,9
16327,13159959,4637462,2024,9
16351,43510981,24123942,2024,9
16360,426958476,51383293,2024,9
16364,11805597,6250805,2024,9
16367,34266506,26084980,2024,9
16373,89609340,24039459,2024,9
16383,2782575,646045,2024,9
16400,355762078,42295720,2024,9
16401,172447655,1546784,2024,9
16402,268687693,41258004,2024,9
16408,362262582,15079388,2024,9
16410,859367434,38480825,2024,9
16411,83319217,3518941,2024,9
16416,108485041,14820642,2024,9
16429,7397460,2801941,2024,9
16435,21125991,12657998,2024,9
16437,11412271,3261486,2024,9
16444,23609165,15786024,2024,9
16449,6187199,924175,2024,9
16453,13861089,10425874,2024,9
16476,154355274,32490732,2024,9
16479,91803542,19930008,2024,9
16500,201400707,27222962,2024,9
16520,3473115,2501725,2024,9
16525,673413,629526,2024,9
16547,10883256,8612478,2024,9
16556,46180086,6235208,2024,9
16570,637253,351303,2024,9
16571,15276243,6996452,2024,9
16574,1154763622,124519963,2024,9
16577,64901214,5069874,2024,9
16584,10384582,3167536,2024,9
16605,50911095,25981986,2024,9
16614,198882,165859,2024,9
16619,53219440,11162719,2024,9
16626,968867742,64975503,2024,9
16636,2455483,996584,2024,9
16655,22648922,12268477,2024,9
16657,124703843,14608876,2024,9
16672,19334187,3570138,2024,9
16682,4740099,2238687,2024,9
16699,10104041,5342655,2024,9
16702,27335018,12940049,2024,9
16706,125544586,21152732,2024,9
16728,243847,233744,2024,9
16732,23140469,13718800,2024,9
16746,30006725,16302366,2024,9
16754,13902952,4392891,2024,9
16756,37342606,8976686,2024,9
16769,4559140,179183,2024,9
16770,4216585,1714102,2024,9
16773,58288569,7301471,2024,9
16785,108976666,11503493,2024,9
16790,406424,318582,2024,9
16813,38431410,5825719,2024,9
16893,21778651,1714190,2024,9
16933,37293029,4316154,2024,9
16946,83118794,19455582,2024,9
16947,21043192,5678778,2024,9
16951,97962399,13110571,2024,9
16954,43369544,802112,2024,9
16979,5821547,4499853,2024,9
16989,14842023,699328,2024,9
16993,117990595,10610014,2024,9
17012,713864566,98130287,2024,9
17014,5390768,3238439,2024,9
17017,228193641,10682061,2024,9
17023,2215986,1591788,2024,9
17040,49618647,10956768,2024,9
17057,124681616,19160754,2024,9
17067,3122187,1645912,2024,9
17100,128628460,29359024,2024,9
17105,1023156,409929,2024,9
17107,151739135,14666253,2024,9
17112,5994480,2624319,2024,9
17117,607261538,18931022,2024,9
17126,549522,370296,2024,9
17127,316407396,81586110,2024,9
17136,2317921,1730403,2024,9
17154,7443971,4479737,2024,9
17218,14074004,8974493,2024,9
17224,144431340,5515651,2024,9
17232,101845894,10848679,2024,9
17243,575050,198279,2024,9
17250,4636316,1701447,2024,9
17253,15415353,6944626,2024,9
17254,73896393,28998574,2024,9
17269,30347,25020,2024,9
17311,2435399,1149439,2024,9
17323,20825907,1886536,2024,9
17327,68232198,10110215,2024,9
17331,3245096,1023770,2024,9
17335,111639705,78024643,2024,9
17339,10716205,6959763,2024,9
17361,691946,252247,2024,9
17362,127488754,21827007,2024,9
17371,3618766,328323,2024,9
17372,25124128,6500006,2024,9
17389,181145719,8887401,2024,9
17395,92610277,9472906,2024,9
17396,3241131,919865,2024,9
17398,196559893,41913715,2024,9
17411,18452616,4140454,2024,9
17415,61150204,17961784,2024,9
17429,5261855076,428271845,2024,9
17436,20674258,8270058,2024,9
17437,2635139,1014299,2024,9
17449,48536697,3482964,2024,9
17454,1281181,107577,2024,9
17464,98441286,9458170,2024,9
17550,11568374,4158155,2024,9
17555,22351960,7905970,2024,9
17569,47387842,17131001,2024,9
17587,3252671962,291887554,2024,9
17588,1023476,541816,2024,9
17623,1181122653,160508530,2024,9
17630,42109837,18582604,2024,9
17636,89032624,21483236,2024,9
17642,3318362699,273746206,2024,9
17665,91898362,19756448,2024,9
17675,2011356,1015477,2024,9
17679,6001497,1899644,2024,9
17681,5736229,2608132,2024,9
17687,30933485,23521456,2024,9
17691,150597,126531,2024,9
17715,947979,407567,2024,9
17733,26790552,3032497,2024,9
17752,37238258,22144772,2024,9
17793,6874778,153366,2024,9
17831,14333345,5041784,2024,9
17841,5188066,2193054,2024,9
17847,54786292,8354182,2024,9
17849,4503214,1396766,2024,9
17861,28415934,473136,2024,9
17865,1320579,194646,2024,9
17878,21226167,2334566,2024,9
17885,16270211,9823571,2024,9
17914,1886018898,189072705,2024,9
17953,22524637,15321405,2024,9
17955,36384435,10082009,2024,9
17969,868793,247535,2024,9
17990,427892395,13412440,2024,9
17999,130686681,9057791,2024,9
18013,2900168,2090725,2024,9
18022,235340561,24209923,2024,9
18067,40976802,15281204,2024,9
18068,26276671,18956364,2024,9
18090,92935759,2996665,2024,9
18142,1398503,458736,2024,9
18144,5105986,3096653,2024,9
18150,27248592,9951248,2024,9
18172,19480886,6106866,2024,9
18175,466440794,102299684,2024,9
18181,707070417,33052642,2024,9
18192,44605012,28731862,2024,9
18195,332435549,5205024,2024,9
18204,202519629,31362958,2024,9
18218,917537,341239,2024,9
18234,971646,65586,2024,9
18238,19973862,15444255,2024,9
18242,84055646,18394153,2024,9
18254,15506872,10138725,2024,9
18271,297990142,78837880,2024,9
18273,110112331,30974840,2024,9
18297,5351199898,811327436,2024,9
18301,32695299,25914516,2024,9
18312,5489715,965826,2024,9
18336,841307933,177200573,2024,9
18343,1898428,840096,2024,9
18353,8028837,729261,2024,9
18393,84545242,48745046,2024,9
18405,4057010,1081683,2024,9
18409,21268898,1347681,2024,9
18422,2206888,1745254,2024,9
18423,4500631,2062343,2024,9
18446,4196648,3559215,2024,9
18454,3633072,1577385,2024,9
18462,2458686,587338,2024,9
18473,279189465,68564376,2024,9
18474,9256030,397881,2024,9
18515,91574750,14989224,2024,9
18528,200619,81710,2024,9
18550,139332309,20157502,2024,9
18559,41611169,29995073,2024,9
18562,127231,118308,2024,9
18574,125801176,39125304,2024,9
18582,3085058,729804,2024,9
18616,194017873,37301743,2024,9
18623,86805409,8654482,2024,9
18628,7522180,148971,2024,9
18635,79813101,8908261,2024,9
18649,68646574,5953561,2024,9
18651,14473753,1497410,2024,9
18708,2523180510,246070716,2024,9
18710,436060727,18818315,2024,9
18716,423665919,64077944,2024,9
18749,45521784,2901068,2024,9
18759,1494696,216542,2024,9
18765,236524574,6042392,2024,9
18775,2193506,649372,2024,9
18800,157214796,90457426,2024,9
18814,5233407,1210313,2024,9
18816,5912885,1461991,2024,9
18823,818353,811214,2024,9
18858,405688,336739,2024,9
18861,2106363,555375,2024,9
18868,227516830,16777158,2024,9
18882,736559,554964,2024,9
18917,228842175,14165632,2024,9
18935,204041622,81036142,2024,9
18948,14847455,4885372,2024,9
18950,103951,89295,2024,9
18962,15892610,4359740,2024,9
18964,17881634,8529583,2024,9
18965,211751886,25405714,2024,9
19017,5543472,2968830,2024,9
19027,17278620,1380076,2024,9
19045,6328368,2959748,2024,9
19047,8942044,1539293,2024,9
19085,518213313,67425040,2024,9
19116,461904196,72474787,2024,9
19131,6394857,5146470,2024,9
19158,449564,193529,2024,9
19171,21703829,7864668,2024,9
19185,95378164,22724165,2024,9
19203,31102497,14228048,2024,9
19216,41972979,15433571,2024,9
19228,242941732,38624957,2024,9
19249,14405285,6401207,2024,9
19253,1181578,694899,2024,9
19263,3023218775,113740696,2024,9
19269,374235020,44428468,2024,9
19280,5545957,1244492,2024,9
19285,963610,382115,2024,9
19295,10680316,4991309,2024,9
19304,322036908,9359179,2024,9
19307,1938470184,84009659,2024,9
19319,16124088,7306820,2024,9
19320,70809241,19260697,2024,9
19355,58782683,11915462,2024,9
19390,8744487,6657893,2024,9
19401,453950010,28404739,2024,9
19416,1965072,932190,2024,9
19429,41459786,1529765,2024,9
19430,2609772,566830,2024,9
19432,4505081,1887867,2024,9
19433,35421214,14650339,2024,9
19440,291719667,69532102,2024,9
19446,4616144,2620052,2024,9
19448,521900357,25992596,2024,9
19454,27553780,375584,2024,9
19501,6769259,4604909,2024,9
19508,194942446,27458235,2024,9
19510,482972378,30473811,2024,9
19514,17730739,2008593,2024,9
19522,160103359,23944331,2024,9
19538,16185192,7978591,2024,9
19541,379119095,28452293,2024,9
19552,69198551,12708188,2024,9
19567,7315488,2366368,2024,9
19593,42892274,5588383,2024,9
19605,22602114,1542935,2024,9
19608,73007330,6707927,2024,9
19619,2422662,1311068,2024,9
19655,152266749,48152449,2024,9
19665,349249,307072,2024,9
19668,55789737,11087287,2024,9
19678,71293664,5926809,2024,9
19700,65968500,25518488,2024,9
19708,17431566,2987639,2024,9
19723,10521051,2709298,2024,9
19732,74777041,5337730,2024,9
19739,73444264,4615642,2024,9
19741,10079454,2347511,2024,9
19745,17193624,6057776,2024,9
19775,225027,159628,2024,9
19788,75825424,17466226,2024,9
19853,154560804,61176741,2024,9
19867,226099652,26438246,2024,9
19879,77608923,16526055,2024,9
19881,5776912,3069136,2024,9
19890,17829065,3509516,2024,9
19896,29512360,6417544,2024,9
19926,99347229,51929808,2024,9
19960,70830389,12496274,2024,9
19973,8908753,855709,2024,9
19976,17509005851,1006619449,2024,9
19983,9280655,2506915,2024,9
19985,1850879,368234,2024,9
20002,26181955,2303374,2024,9
20004,1696771,1362868,2024,9
20007,169269248,18161252,2024,9
20013,15691874,6049945,2024,9
20015,21138833,9962441,2024,9
20041,219861676,18059404,2024,9
20042,1858227836,142309920,2024,9
20053,154125823,70914470,2024,9
20060,327783,275416,2024,9
20061,423402392,25025194,2024,9
20063,30915137,6317761,2024,9
20114,15992101,5102557,2024,9
20147,5070260,1346541,2024,9
20186,44143326,23986831,2024,9
20194,755038729,103356866,2024,9
20204,6067543,3567822,2024,9
20207,56196501,4407228,2024,9
20222,20429983,7692973,2024,9
20228,5372862,488021,2024,9
20258,689753689,89208373,2024,9
20267,6508643,1374671,2024,9
20279,8267983,3051606,2024,9
20290,37956970,3610647,2024,9
20292,1744028,374916,2024,9
20302,38819446,22101686,2024,9
20303,4876279,2670365,2024,9
20324,26232097,4589985,2024,9
20336,10173856,3722327,2024,9
20341,102554785,32209130,2024,9
20354,15336693,8220948,2024,9
20382,82789526,18018404,2024,9
20392,7061088,4031235,2024,9
20394,166124164,63385870,2024,9
20410,22195928,8363190,2024,9
20417,54349526,12884767,2024,9
20419,1610695,1322938,2024,9
20438,19243450,6881182,2024,9
20448,501101511,17059129,2024,9
20463,6008531,50670,2024,9
20469,10771389,2118078,2024,9
20496,284844413,21880915,2024,9
20509,27912583,17367757,2024,9
20513,4570885,1968436,2024,9
20516,142070380,32996972,2024,9
20529,4534994,3405586,2024,9
20543,21354844,2347498,2024,9
20547,2568415,366850,2024,9
20550,935910,748216,2024,9
20558,201706290,35124886,2024,9
20570,5822109,2653396,2024,9
20581,10347468,5338332,2024,9
20585,846101,89310,2024,9
20591,408495,318844,2024,9
20595,7365963,3111879,2024,9
20600,244562133,34280759,2024,9
20610,14023404,5188238,2024,9
20613,131505445,1985906,2024,9
20622,14980161,6598924,2024,9
20623,612095130,47243093,2024,9
20629,22146763,2146322,2024,9
20641,97778794,16379314,2024,9
20656,2465352,1604092,2024,9
20661,61769404,35099173,2024,9
20662,16223983,11393295,2024,9
20684,63540348,16795891,2024,9
20691,30377139,9655965,2024,9
20719,8792421,2218846,2024,9
20720,8631856,5223421,2024,9
20727,205893588,35113768,2024,9
20749,93949476,54579919,2024,9
20773,13698132,7732076,2024,9
20793,31416167,5291231,2024,9
20805,45654774,12031286,2024,9
20823,49703467,5639835,2024,9
20824,34775735,19599107,2024,9
20839,293189,222588,2024,9
20842,34759016,7042341,2024,9
20857,13278020,1758279,2024,9
20861,176633354,55263474,2024,9
20874,2716057,930646,2024,9
20885,33029416,23186958,2024,9
20890,153021,133257,2024,9
20891,14097654,6141340,2024,9
20921,56977461,1113930,2024,9
20943,177792811,50598924,2024,9
20951,2808286,43953,2024,9
20957,2951717,807797,2024,9
20974,46807650,8064711,2024,9
20990,30762693,7779696,2024,9
21009,170258700,892603,2024,9
21012,182296970,21076866,2024,9
21020,8505199,5679832,2024,9
21026,95992167,2688496,2024,9
21029,4918561,2745547,2024,9
21057,5538108,1119918,2024,9
21070,23123743,9741377,2024,9
21073,78094013,17184776,2024,9
21083,399361622,25780080,2024,9
21100,32117048,17554534,2024,9
21107,13616752,6504134,2024,9
21109,20941638,636192,2024,9
21115,23666673,349989,2024,9
21126,9323565,3929705,2024,9
21140,23503329,2543910,2024,9
21157,18845141,6180677,2024,9
21190,11650217,7539864,2024,9
21202,16749315,8111805,2024,9
21204,5057748,527137,2024,9
21226,60347418,14068350,2024,9
21231,1658522,952276,2024,9
21240,3666602,526176,2024,9
21244,84065092,9787736,2024,9
21268,24268505,14339084,2024,9
21279,15871695,1930663,2024,9
21294,31556073,21596206,2024,9
21305,104418797,16011868,2024,9
21319,22477269,5781203,2024,9
21326,69978541,12174747,2024,9
21339,41174383,22650526,2024,9
21354,52349327,4405648,2024,9
21355,1154862,883207,2024,9
21367,2617840,1564159,2024,9
21368,3138688,904304,2024,9
21383,82999246,33765522,2024,9
21393,430451,73872,2024,9
21413,88921029,25850198,2024,9
21440,522577,174157,2024,9
21458,9066668,855934,2024,9
21499,7586325,3387428,2024,9
21502,74380698,4911041,2024,9
21507,72255787,13735767,2024,9
21508,16085330,6197068,2024,9
21530,6596100,1645587,2024,9
21532,45643420,9252572,2024,9
21556,13388371,5643361,2024,9
21575,4791354,825071,2024,9
21586,23479114,8360823,2024,9
21593,189541504,40572716,2024,9
21606,9762509,4928848,2024,9
21609,33436670,6741675,2024,9
21614,320972,282578,2024,9
21615,4982534,2456950,2024,9
21628,65320724,12445758,2024,9
21630,87334752,13733884,2024,9
21639,11793068,2541852,2024,9
21644,37186223,3053272,2024,9
21658,150865749,47688438,2024,9
21669,270754764,12971216,2024,9
21683,413283,366476,2024,9
21686,208285969,36480759,2024,9
21694,156565064,24137957,2024,9
21710,3544016,515616,2024,9
21713,23306347,13660518,2024,9
21737,30034071,15700971,2024,9
21751,622960885,23929962,2024,9
21774,29626631,16799246,2024,9
21782,13812952,4888820,2024,9
21787,2165773,1777108,2024,9
21788,25075019,8686755,2024,9
21794,33154745,8120151,2024,9
21798,24237422,2126014,2024,9
21831,16696833,3634061,2024,9
21845,15231812,1803396,2024,9
21851,43357903,3050440,2024,9
21853,32194895,7477862,2024,9
21873,88528852,8711366,2024,9
21875,4888963,1391316,2024,9
21879,5482917,1390496,2024,9
21904,12483801,9285926,2024,9
21927,135639938,20675565,2024,9
21930,734963243,59581366,2024,9
21956,8820564,4831057,2024,9
21968,5902602,1617560,2024,9
21971,632504167,74234419,2024,9
22005,22223218,3429004,2024,9
22007,205852,202344,2024,9
22028,28719037,277400,2024,9
22032,14504751,4206779,2024,9
22049,7540828,4446904,2024,9
22070,2219642,947982,2024,9
22083,4786976,1596641,2024,9
22114,110228504,22330372,2024,9
22119,98681484,11026989,2024,9
22128,689030962,46037296,2024,9
22131,1806234,300602,2024,9
22132,16841330,2582301,2024,9
22151,400800,293815,2024,9
22157,798545985,48340073,2024,9
22159,41764587,2155144,2024,9
22167,151988088,38281216,2024,9
22174,10559122,2882555,2024,9
22195,10188463,2863188,2024,9
22213,35146923,12871282,2024,9
22219,799271,220008,2024,9
22220,19578581,1684406,2024,9
22241,155013177,34911497,2024,9
22280,166426011,26679608,2024,9
22307,188719865,70338862,2024,9
22314,2725055,1185452,2024,9
22322,6191399,2614707,2024,9
22323,99351,91920,2024,9
22337,16258319,11118380,2024,9
22340,3529172,1964761,2024,9
22362,11718359,466490,2024,9
22369,60709452,3842032,2024,9
22400,5395479,1198783,2024,9
22417,515720,408404,2024,9
22426,61939962,6018313,2024,9
22428,8814916,5215765,2024,9
22447,17458781,7957492,2024,9
22449,1341477,441306,2024,9
22456,20684329,1891114,2024,9
22458,1497841956,91239265,2024,9
22464,44581573,17207683,2024,9
22468,2298969988,66522350,2024,9
22478,52824797,15776191,2024,9
22520,281244430,32588351,2024,9
22522,946948,205360,2024,9
22527,4294286,1498347,2024,9
22530,41293090,16077863,2024,9
22560,1744648,596181,2024,9
22566,51863902,2274723,2024,9
22581,726354,382210,2024,9
22592,2597707967,76113007,2024,9
22625,86136048,23143661,2024,9
22637,843628186,48990827,2024,9
22652,12293389,178065,2024,9
22657,75866699,35264021,2024,9
22681,6530513,266546,2024,9
22688,27091941,7274745,2024,9
22695,3374287,617650,2024,9
22700,2067721,671722,2024,9
22704,26071578,11789258,2024,9
22719,18505677,7916156,2024,9
22723,7475959,1837213,2024,9
22740,5712680,1137907,2024,9
22747,25424592,2923994,2024,9
22754,58061746,29315963,2024,9
22769,1094945040,121014345,2024,9
22785,585550,385365,2024,9
22883,24431186,10895734,2024,9
22931,537336421,101017199,2024,9
22953,4393573,2883770,2024,9
22962,11655980,6908594,2024,9
22972,19909085,12735511,2024,9
22978,22413243,7040414,2024,9
23004,377691475,32247216,2024,9
23015,28774584,19337269,2024,9
23017,151320658,23523060,2024,9
23020,1548324819,223874796,2024,9
23052,9346510,6563306,2024,9
23060,11193501,5270730,2024,9
23070,55071592,23205174,2024,9
23109,7067361,2142590,2024,9
23125,4203154,3610849,2024,9
23144,20200001,4412567,2024,9
23156,12052125,4584152,2024,9
23162,67821828,6282587,2024,9
23170,8482595,3644892,2024,9
23174,7004636,2019194,2024,9
23177,79945,42466,2024,9
23184,32347079,3744947,2024,9
23198,26755661,12906226,2024,9
23245,3512192,3386055,2024,9
23276,12047597,3499458,2024,9
23279,8164702074,573744927,2024,9
23283,166402971,18060130,2024,9
23287,5871108,925983,2024,9
23292,17981779,3094683,2024,9
23294,1806965,1437314,2024,9
23309,5162699,2432609,2024,9
23327,5427412,1637430,2024,9
23355,37213404,20918300,2024,9
23361,16678104,6086300,2024,9
23371,68667755,16383102,2024,9
23376,12425054,4378638,2024,9
23386,58827007,8187323,2024,9
23394,114822662,14607171,2024,9
23421,41975272,17516670,2024,9
23425,33621518,19361697,2024,9
23467,6221802,4032881,2024,9
23494,529330835,50921636,2024,9
23503,33576958,5097830,2024,9
23521,12123497336,1024548315,2024,9
23525,1807425,1411910,2024,9
23540,17432011,3003718,2024,9
23545,28458288,13045750,2024,9
23556,1912491,68998,2024,9
23582,25321434,15854375,2024,9
23605,304740780,14555302,2024,9
23615,194538,175715,2024,9
23620,36986401,13338364,2024,9
23627,1802946,1191011,2024,9
23630,3840145,1191959,2024,9
23658,335279,303773,2024,9
23678,11537784,312583,2024,9
23700,28624724,3595210,2024,9
23709,153944965,2845263,2024,9
23717,36147424,17214326,2024,9
23722,21148175,11928543,2024,9
23725,2212209,1547380,2024,9
23753,18376681,12056866,2024,9
23760,6652965,5766270,2024,9
23780,15322049,11718215,2024,9
23803,26189174,869256,2024,9
23807,6857206,2425362,2024,9
23811,16964937,12034101,2024,9
23848,42183675,7644449,2024,9
23865,41364418,2166065,2024,9
23888,88808,73170,2024,9
23896,149517,145555,2024,9
23899,76919,65793,2024,9
23900,14372684,7981220,2024,9
23908,1683927,504520,2024,9
23949,354687869,21219122,2024,9
23952,26310524,7369172,2024,9
23957,9008942932,874071455,2024,9
23958,72480004,2520107,2024,9
23964,105503356,9959846,2024,9
23974,4531042,47625,2024,9
23979,14507931,2238910,2024,9
23986,50105166,19567224,2024,9
23990,3129025,2088808,2024,9
24003,4121173295,238224462,2024,9
24026,310581836,38950081,2024,9
24029,350283892,29094797,2024,9
24030,111396,109769,2024,9
24034,1174592292,124171629,2024,9
24036,41668364,12938104,2024,9
24039,2253564,650842,2024,9
24043,1010512,594347,2024,9
24047,272504142,25922992,2024,9
24063,4817730099,652141374,2024,9
24073,178620,60937,2024,9
24077,2936746167,127696892,2024,9
24078,125522358,3880538,2024,9
24090,10505525,4302529,2024,9
24108,39710857,4793786,2024,9
24110,131443895,16566511,2024,9
24123,557757,549613,2024,9
24131,86243820,42328972,2024,9
24140,9836919,7164781,2024,9
24150,131187945,30287207,2024,9
24165,1556750860,153832632,2024,9
24167,3049660,1961487,2024,9
24171,87738253,14873120,2024,9
24181,479479260,19876578,2024,9
24187,154725244,5604779,2024,9
24189,12153624,6225375,2024,9
24192,21459217,4773564,2024,9
24197,169124713,45104433,2024,9
24199,131102679,4933359,2024,9
24200,1389973,1172942,2024,9
24202,470910032,20721217,2024,9
24204,54833053,5459469,2024,9
24212,31084507740,3280839260,2024,9
24219,1153209,701172,2024,9
24220,28967547,17001047,2024,9
24221,22012756,9033884,2024,9
24223,1143869350,90267977,2024,9
24224,3173651433,198974561,2024,9
24226,9605906,4190710,2024,9
24232,89622536,11689864,2024,9
24234,5062791,2498392,2024,9
24235,1495481249,127159726,2024,9
24236,30868150,11985670,2024,9
24238,43353454,10826425,2024,9
24239,236043358,7575247,2024,9
24246,237338,226333,2024,9
24250,604331730,75968845,2024,9
24254,682126810,102098415,2024,9
24257,17556405,4785117,2024,9
24262,852088,323216,2024,9
24266,161087,120514,2024,9
24270,505317,162943,2024,9
24273,1859723,580849,2024,9
24274,11093076,1856379,2024,9
24279,685221639,14378738,2024,9
24281,10086867,2403800,2024,9
24284,2503016,1957826,2024,9
24286,318160798,42538172,2024,9
24290,5494368,3327882,2024,9
24292,1674460774,195564833,2024,9
24299,983542662,55113413,2024,9
24304,243549893,23243107,2024,9
24312,1011873568,74698482,2024,9
24313,495079807,48461003,2024,9
24324,11046494,4674250,2024,9
24326,4837830041,430157076,2024,9
24327,317320556,65895216,2024,9
24358,254209653,28294123,2024,9
24362,4228683848,329261108,2024,9
24373,15275388,3781883,2024,9
24381,74636798,45685155,2024,9
24382,4414968054,235206319,2024,9
24384,411844897,43129136,2024,9
24385,41899953,18342139,2024,9
24387,17908985,2857373,2024,9
24390,52505699,5636569,2024,9
24396,30982510,23993023,2024,9
24402,78845232,11041476,2024,9
24404,133395393,12904013,2024,9
24405,976387089,26621898,2024,9
24410,1792870666,260940279,2024,9
24414,226399959,27529283,2024,9
24421,644020795,53683611,2024,9
24422,32290790,14107550,2024,9
24423,316902,45785,2024,9
24428,17551634,3229051,2024,9
24429,8915029,2722057,2024,9
24430,5803290,2651662,2024,9
24431,4283345,1116376,2024,9
24432,8605306,1794188,2024,9
24433,2314213,411708,2024,9
24434,792130,70204,2024,9
24435,3006951,1059572,2024,9
24437,17271600,4775985,2024,9
24438,2319045145,214985215,2024,9
24439,7313008,3838584,2024,9
24443,151921497,21652300,2024,9
24445,131975330,9659188,2024,9
24451,17367849,5294928,2024,9
24454,34935054,13065659,2024,9
24463,1334342,511287,2024,9
24464,247060141,10391400,2024,9
24465,180456170,24223776,2024,9
24470,622827882,21695877,2024,9
24472,5849740,3891994,2024,9
24481,77899617,38642629,2024,9
24482,179883921,20434767,2024,9
24483,1531848,769031,2024,9
24484,144169102,18696132,2024,9
24486,8657447,5048056,2024,9
24490,319095785,74593749,2024,9
24491,57920219,9311277,2024,9
24492,60305496,29484332,2024,9
24495,168938715,9349411,2024,9
24501,145982940,38004357,2024,9
24506,5978732,4067022,2024,9
24508,1378374240,43589976,2024,9
24511,9087056,3782250,2024,9
24516,100676380,39607023,2024,9
24520,104256107,19929060,2024,9
24523,70018037,33075203,2024,9
24524,6025622237,911480038,2024,9
24526,50411616,1706320,2024,9
24530,15061309,9263126,2024,9
24532,3800553,1071087,2024,9
24534,2514666869,297278001,2024,9
24535,1087239,221957,2024,9
24536,57981358,14067700,2024,9
24539,4061414,2418034,2024,9
24540,121160637,10033091,2024,9
24542,1345819264,116036797,2024,9
24543,489081892,43199316,2024,9
24545,33465951,1846703,2024,9
24546,313052,302090,2024,9
24547,10241296,406689,2024,9
24549,39456165,7277181,2024,9
24552,1289014207,82005503,2024,9
24553,1342903688,156574150,2024,9
24557,1448827072,38174017,2024,9
24560,1633991595,42336197,2024,9
24563,9589555760,103691964,2024,9
24564,133904800,5975207,2024,9
24566,316243487,26279791,2024,9
24567,458309823,46040347,2024,9
24575,51780808,37907165,2024,9
24578,16732996,2323225,2024,9
24579,43607685,10082484,2024,9
24583,1315796,463790,2024,9
24585,161627745,49372141,2024,9
24589,18887248,4182319,2024,9
24603,96239325,31362820,2024,9
24605,10334086,3999746,2024,9
24606,245811296,82907977,2024,9
24612,3924793,388698,2024,9
24613,136122217,10102150,2024,9
24614,289395,277566,2024,9
24615,7286791,4790953,2024,9
24623,4683104,1374683,2024,9
24626,343560130,39059183,2024,9
24627,23096294,4450091,2024,9
24629,125835347,13106273,2024,9
24630,398051626,26526917,2024,9
24631,320139562,84188050,2024,9
24632,345334545,15590011,2024,9
24637,252282761,46618715,2024,9
24640,314665,292787,2024,9
24642,53564658,3162342,2024,9
24648,2474952,1652567,2024,9
24649,71087423,34783885,2024,9
24657,24827675,2274989,2024,9
24658,519831972,6444826,2024,9
